source,split,image_id,image_path,md5,n_boxes,classes,has_ligature,has_weapon,is_empty_label,is_duplicate,duplicate_of,error_flag,notes
yolo_v2,train,000000072203,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000072203.jpg,17aed7eaa3c5eb62d01473596f1e161f,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000072233,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000072233.jpg,f2443e14dae07cd1d9ace3634d2502ea,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000072370,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000072370.jpg,b36dde50c35942ce792f3f5ac3e130d1,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000072595,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000072595.jpg,21d0bf2339729eee4c30d0523015dc31,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000072717,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000072717.jpg,f30eb8da412c38bb5407c154d7689849,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000072866,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000072866.jpg,911d5a9661b1d77bb26b0906efc3d6e9,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000073620,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000073620.jpg,0934914c470f823b800da8256144de9c,2,weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000073824,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000073824.jpg,713878b73d346e4533cb2a8a58d0b3d9,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000073855,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000073855.jpg,4bc7e71e6c85671e2e59d912e87d3304,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000073861,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000073861.jpg,a6661f4877a2462caf4ceaae7d315ab4,6,weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000074127,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000074127.jpg,54ea33d162847334fa2634848c06d2c7,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000074135,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000074135.jpg,f261b62725437c7a189d3204a43522df,3,weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000074365,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000074365.jpg,5da3b033439fc1b4893be9bb44d0d7ae,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000074549,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000074549.jpg,2538090f9163c55720494ab815551caf,2,weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000074577,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000074577.jpg,da20e95707afcc8d6034d5fe344658ad,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000074603,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000074603.jpg,9858ff1791a56f1b12d331afd990a110,4,weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000074780,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000074780.jpg,084dc4718b64647d9a33a4eb047e6d50,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000074835,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000074835.jpg,2dbc30478b42e9950c95bf7c7e61b9f0,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000074840,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000074840.jpg,61a063e1e9f6952f9b77bd89e770bedc,5,weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000074964,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000074964.jpg,082f7b8c1a4a9f590a921d44d2dd2f6d,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000075258,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000075258.jpg,f4010ba34163b67afda65c303db1761d,2,weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000075270,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000075270.jpg,0a49322906af45c95b5eaa5f4024ef57,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000075527,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000075527.jpg,6e788a0c94a3842e742c62569ab77c32,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000075628,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000075628.jpg,f7d6480f5c6f4c5b277182330791465a,2,weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000075888,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000075888.jpg,3e63525af01ca430159288c8e572b112,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000075910,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000075910.jpg,146bcd3f856c0b4c126a243eb37c2f5e,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000076081,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000076081.jpg,4279e0db4470ce94e76b5e0407a47b76,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000076384,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000076384.jpg,c2893a00f862c51a978d65166901d49f,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000076518,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000076518.jpg,7cfc78e796e7af825825c08511548661,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000076541,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000076541.jpg,dfcc07cc1dab6969b2f9e4d4f1aa68ae,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000076590,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000076590.jpg,e383ac26b9987b067eabc07226fc9c04,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000076970,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000076970.jpg,6e2d2e3cdd478785c20568c95a9d4cf4,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000077005,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000077005.jpg,5203c9f73956aa56670f0dab90de9e56,8,weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000077195,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000077195.jpg,7ce00b3b82726ec795fc4097b14a0a8b,4,weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000077332,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000077332.jpg,bd3ec1aab5bb1c6ca67916d20fb34bea,4,weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000077376,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000077376.jpg,356e1ff1a9cf743379f4b8c01a01573c,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000077444,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000077444.jpg,eb46d8a4570ab96ab13073d704961e7f,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000077681,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000077681.jpg,ab4ac5efd5ea7f81615cd40c501d3eb9,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000077784,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000077784.jpg,a053601677ae66e35a9b370b65baf36c,2,weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000078478,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000078478.jpg,a9d20e22ce45140991bc06fdb8124f6f,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000078482,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000078482.jpg,05bb69f1061a68d1cbc0ab8e0b54bc23,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000078578,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000078578.jpg,2b164b0559d891bb58209baaa880f9b1,3,weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000078610,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000078610.jpg,ad3c168bd3a88aee4ad2190f32ef151a,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000078703,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000078703.jpg,871f59a04a39716e59bf75fb0e4d6a91,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000078836,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000078836.jpg,165b83967f529377a33a5647780c8671,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000078858,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000078858.jpg,2296e448346503157965c6a32b763176,3,weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000079313,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000079313.jpg,b2c697fd005d94655b4a1693d5368ccc,3,weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000079367,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000079367.jpg,7fcf91693d7c15640d4152836b768fba,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000080077,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000080077.jpg,b93d0676a0bf6295038292abebab8e34,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000080123,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000080123.jpg,2fad0bb97835495969fb2439e29e659d,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000080131,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000080131.jpg,71e97a6788c9de91c9ae000a46f27527,3,weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000080311,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000080311.jpg,c5b1b57d1d7bc560f9ff0142358d64cb,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000080385,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000080385.jpg,4b4dbaf9bdcc98916ec35c43964ea3b1,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000080599,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000080599.jpg,8f211ac564d69c0bf567fbc114bcb943,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000080720,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000080720.jpg,4488b7a4a0262b8917777ef33b9c7d69,6,weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000080742,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000080742.jpg,7152b15f5516e8acf64c55393ccba323,2,weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000080756,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000080756.jpg,0caf7615c366978397fb03cb0e4e9761,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000080771,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000080771.jpg,0295944bd3d1ea244df66e0b478e0b20,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000080824,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000080824.jpg,33e33a591eb8a3a2f00de4376c3172be,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000080948,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000080948.jpg,86dfe9a786e265bbe11f8f2eb97047b5,2,weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000081057,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000081057.jpg,7ad5ed24a1b4fe7aee78096e12e8c0d0,2,weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000081201,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000081201.jpg,546c27737c36b339ec453dfb7fb52738,2,weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000081283,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000081283.jpg,0a6fe8cc004f2fe91f5b5d29d5509f3c,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000081387,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000081387.jpg,bff0156d6fb857f8f04bd79d8c6420fb,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000081782,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000081782.jpg,17c49f8c409d18c7a94bc43d21ae242a,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000081812,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000081812.jpg,4aafd78a963a6a7a38773c0eb7c4f970,5,weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000081845,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000081845.jpg,23bc6536df08af681edea7d8b9bcaa11,3,weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000081906,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000081906.jpg,43478d01405075f8c7fcaecdef27cf46,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000081944,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000081944.jpg,157d62ba4804f17be6e4f67b89025723,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000082003,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000082003.jpg,96e53ffbbc0820353ec16e7701c37857,13,weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000082228,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000082228.jpg,564d0cd6be25abfc3926b4d0149091f5,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000082304,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000082304.jpg,0865055da666029db1abdb00bf90cd48,2,weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000082511,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000082511.jpg,e0d5934cddaaf5c564530fb70f591a20,3,weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000082729,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000082729.jpg,19d7e616ba2a5abffb28a306bf7f0fd9,2,weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000082802,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000082802.jpg,8c7b70c0545460f40216f4a0c46bbc60,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000082813,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000082813.jpg,83a4aef68e97f3b695ec4dc00d23c41a,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000082858,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000082858.jpg,bae12cb721fa9b75b417fc5b60e17765,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000082990,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000082990.jpg,f02c9a8f46ca6082b4fbcace85fb7f07,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000083060,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000083060.jpg,b6e4b70fc79cefaf1c1d4eea07a5dc59,6,weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000083627,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000083627.jpg,7d0e30b35915dbc9fb0185ee6a09080b,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000083690,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000083690.jpg,8fff9e4b284aadc0ff34428632d6c703,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000083836,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000083836.jpg,de14669fe96c49c51df57ba12fbb3694,5,weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000084120,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000084120.jpg,d335a0f6a4e6b7a7b10ce674eade6393,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000084259,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000084259.jpg,45d04160fc0c2bc2d2979bfc675c72db,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000084800,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000084800.jpg,a7c2b48005bb8dd21985aa53dd687ec0,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000084949,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000084949.jpg,c85c2231ee28c4ec0bf4468eb846a826,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000084959,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000084959.jpg,8b837ff2828aaee405a6cf07f4284098,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000085046,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000085046.jpg,c4139f1ebb9e40f5efef3c1c54b42463,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000085215,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000085215.jpg,ab430a15dbebd26aa9dd7de4a0191dea,3,weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000085481,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000085481.jpg,3dd51cecae467d73bb3a16b4e9348ae6,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000085556,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000085556.jpg,129703d8801a275d14c60b828347f187,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000085674,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000085674.jpg,9a71fb84a6702a3658d3a2f06587d1c0,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000085798,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000085798.jpg,80a58776d7175f2f418ba695d5a98e64,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000085803,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000085803.jpg,a62dc413b51ef5cee509eb2af7861626,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000086017,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000086017.jpg,62f518e07cfafcb6e66d79227b60d5c3,2,weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000086065,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000086065.jpg,30a9db19fb8f829662f361eab491c78a,2,weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000086072,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000086072.jpg,32612ede99acbc3feb0dcad3820d22dc,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000086119,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000086119.jpg,605dc8d6456640c538f46dd1bda5b9c7,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000086147,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000086147.jpg,c7d73cfebd4cd249d4d5be0a4639f637,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000086611,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000086611.jpg,100eb252ef73de01fbf08f432219b540,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000086696,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000086696.jpg,01a3e7480aa2d4cd5db0d9b23471e63a,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000086750,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000086750.jpg,5782d94f7e6021830bfb07496a8d708d,2,weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000086820,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000086820.jpg,f36e49e40abb15b98cce06783f116bd1,2,weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000086861,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000086861.jpg,9f03caac51f20e9995ada65fc4bf5706,3,weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000087137,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000087137.jpg,beb2f1ede76997c4059fc561a40caa70,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000087213,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000087213.jpg,265eec6c3ffa7081e6174cd96135803d,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000087229,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000087229.jpg,261554877e547be6733431265eee5748,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000087363,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000087363.jpg,718106cf42f547321083d786e2d158c0,3,weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000087507,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000087507.jpg,2aac35a2a99b7d360507988857a03469,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000087567,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000087567.jpg,4e5c1bedc2f2ee1cf80a084d026b53e3,9,weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed;weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000087569,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000087569.jpg,c696b137555e0a9cdf4d3a1cf2dc143f,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000087593,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000087593.jpg,2bec5d9eb8ea3e49125e7519f8189ccb,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000087612,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000087612.jpg,473e13238ad793bb80aa0daf73648263,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000087865,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000087865.jpg,dd7583ac75ab8602a8a84a1e20edb4fd,1,weapon_bladed,False,True,False,False,,,
yolo_v2,train,000000088140,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\000000088140.jpg,3d1b5e6d9915160cb44fe043474b3019,1,weapon_bladed,False,True,False,False,,,
