feature_path,video_path,violence,self_harm,nsfw
EtRfZ2KP_5_e0903efa.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/EtRfZ2KP_5.avi,1.0,0.0,0.0
_6-B11R9FJM_0_cfabb0c4.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/_6-B11R9FJM_0.avi,1.0,0.0,0.0
GafFu4IZtIA_7_e7cda6ef.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/GafFu4IZtIA_7.avi,1.0,0.0,0.0
GafFu4IZtIA_3_9a48da89.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/GafFu4IZtIA_3.avi,1.0,0.0,0.0
F7W6PQ3V3y8_6_319abaa5.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/F7W6PQ3V3y8_6.avi,1.0,0.0,0.0
1DwRGRND_1_0b48302f.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/1DwRGRND_1.avi,1.0,0.0,0.0
i5xJxtv4gXs_3_14c55f2b.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/i5xJxtv4gXs_3.avi,1.0,0.0,0.0
qrWTk-2a13o_2_81d6c27f.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/qrWTk-2a13o_2.avi,1.0,0.0,0.0
VfDyc4ORBSI_0_c140e29f.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/VfDyc4ORBSI_0.avi,1.0,0.0,0.0
Pe1uIhp4dAQ_2_e1cec287.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/Pe1uIhp4dAQ_2.avi,1.0,0.0,0.0
YL-qwpTMjzk_2_81a383d0.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/YL-qwpTMjzk_2.avi,1.0,0.0,0.0
Fc45rUKM_5_52302f88.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/Fc45rUKM_5.avi,1.0,0.0,0.0
Fc45rUKM_1_1abf0ad9.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/Fc45rUKM_1.avi,1.0,0.0,0.0
cy1gi3ZJb_c_6_7087efa0.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/cy1gi3ZJb_c_6.avi,1.0,0.0,0.0
6TDF_27_4937afdd.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/6TDF_27.avi,1.0,0.0,0.0
fRYqXRRcqCs_0_44fcfba8.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/fRYqXRRcqCs_0.avi,1.0,0.0,0.0
6Dej3-k3MRE_1_e3377f22.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/6Dej3-k3MRE_1.avi,1.0,0.0,0.0
Pe1uIhp4dAQ_3_94de333c.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/Pe1uIhp4dAQ_3.avi,1.0,0.0,0.0
3OKArbzg1uc_1_d620460c.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/3OKArbzg1uc_1.avi,1.0,0.0,0.0
uXf4C-YwbtM_3_7a9e3534.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/uXf4C-YwbtM_3.avi,1.0,0.0,0.0
dOM7frJMFbc_2_dbb8beb1.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/dOM7frJMFbc_2.avi,1.0,0.0,0.0
Am9mUxPTvK4_0_99e2c647.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/Am9mUxPTvK4_0.avi,1.0,0.0,0.0
tILABXoHE7s_0_3b8d076c.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/tILABXoHE7s_0.avi,1.0,0.0,0.0
QaIY5Au8yOc_2_a2a06bb1.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/QaIY5Au8yOc_2.avi,1.0,0.0,0.0
6TDF_13_944cc1cd.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/6TDF_13.avi,1.0,0.0,0.0
Q1ycSrzoM2c_2_24289703.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/Q1ycSrzoM2c_2.avi,1.0,0.0,0.0
_q5Nwh4Z6ao_10_27ebe565.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/_q5Nwh4Z6ao_10.avi,1.0,0.0,0.0
w1T3NmEAt00_0_ff78caaf.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/w1T3NmEAt00_0.avi,1.0,0.0,0.0
z7dOEJwUpVk_0_2d42dbf0.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/z7dOEJwUpVk_0.avi,1.0,0.0,0.0
ug2tQMG8DC0_1_13b36a90.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/ug2tQMG8DC0_1.avi,1.0,0.0,0.0
RTCFGASH_573_722bb437.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/RTCFGASH_573.avi,1.0,0.0,0.0
iP6yS_OroMk_0_61913c55.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/iP6yS_OroMk_0.avi,1.0,0.0,0.0
YaWxiAtCwxE_5_5768e433.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/YaWxiAtCwxE_5.avi,1.0,0.0,0.0
MzcX84QCuE8_0_634f92fe.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/MzcX84QCuE8_0.avi,1.0,0.0,0.0
K6WRP2xi_1_f75e73d5.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/K6WRP2xi_1.avi,1.0,0.0,0.0
PlHzsigAFas_10_ed2facee.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/PlHzsigAFas_10.avi,1.0,0.0,0.0
aIg9Yb0O7Hg_3_1773b34c.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/aIg9Yb0O7Hg_3.avi,1.0,0.0,0.0
zuCTuKvj_0_b4f21561.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/zuCTuKvj_0.avi,1.0,0.0,0.0
-1l5631l3fg_1_587c79ad.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/-1l5631l3fg_1.avi,1.0,0.0,0.0
mVTcBPrjh-E_0_cfa81905.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/mVTcBPrjh-E_0.avi,1.0,0.0,0.0
aKK0B4kpKZA_0_e035b9fd.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/aKK0B4kpKZA_0.avi,1.0,0.0,0.0
wetyh_1204_3c1d4bae.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/wetyh_1204.avi,1.0,0.0,0.0
Jt4WbOZeT7s_0_11b976ce.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/Jt4WbOZeT7s_0.avi,1.0,0.0,0.0
tuQyUHkOpdk_0_1f9b94a1.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/tuQyUHkOpdk_0.avi,1.0,0.0,0.0
pKOUG5AqLpY_0_51679892.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/pKOUG5AqLpY_0.avi,1.0,0.0,0.0
u1r8f71c_4_15e5d6da.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/u1r8f71c_4.avi,1.0,0.0,0.0
oIEZ45OCmAw_2_28d600aa.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/oIEZ45OCmAw_2.avi,1.0,0.0,0.0
kLHNW0uRutY_0_10ec69d3.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/kLHNW0uRutY_0.avi,1.0,0.0,0.0
3Vw7MoNBgx4_0_3f481d36.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/3Vw7MoNBgx4_0.avi,1.0,0.0,0.0
T56HlypCEyU_1_22a950bd.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/T56HlypCEyU_1.avi,1.0,0.0,0.0
lmfaDmCCRoY_2_43f9b8fe.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/lmfaDmCCRoY_2.avi,1.0,0.0,0.0
_q5Nwh4Z6ao_11_abeefac9.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/_q5Nwh4Z6ao_11.avi,1.0,0.0,0.0
p19HiyCX7EQ_2_c215287d.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/p19HiyCX7EQ_2.avi,1.0,0.0,0.0
6Dej3-k3MRE_4_bc123c5a.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/6Dej3-k3MRE_4.avi,1.0,0.0,0.0
kLHNW0uRutY_4_8beafd86.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/kLHNW0uRutY_4.avi,1.0,0.0,0.0
чЫСцОзцЛНф╕ЛщдРхОЕф╕Ач╛дх░Пф╝ЩцЙУцЮ╢цЦЧцо┤ шАБцЭ┐чЮмщЧ┤хПСщгЩф║Ж_urlgot_279_5e47575e.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/чЫСцОзцЛНф╕ЛщдРхОЕф╕Ач╛дх░Пф╝ЩцЙУцЮ╢цЦЧцо┤ шАБцЭ┐чЮмщЧ┤хПСщгЩф║Ж_urlgot_279.avi,1.0,0.0,0.0
ThiaJUQ8_1_adff6ce8.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/ThiaJUQ8_1.avi,1.0,0.0,0.0
uXf4C-YwbtM_1_b750ee96.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/uXf4C-YwbtM_1.avi,1.0,0.0,0.0
24E0xYYUz44_7_e6ccaea1.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/24E0xYYUz44_7.avi,1.0,0.0,0.0
DHhyNrXr_5_e71ffbff.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/DHhyNrXr_5.avi,1.0,0.0,0.0
9ErNHIovPDI_0_7f0eb982.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/9ErNHIovPDI_0.avi,1.0,0.0,0.0
o9sRXy5r_3_a44ec02d.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/o9sRXy5r_3.avi,1.0,0.0,0.0
_TwPzPRK7dc_0_9ae718a3.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/_TwPzPRK7dc_0.avi,1.0,0.0,0.0
l4gqDHx9_dI_0_7f1fed69.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/l4gqDHx9_dI_0.avi,1.0,0.0,0.0
E0Huf4Qi0JE_0_b77b165a.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/E0Huf4Qi0JE_0.avi,1.0,0.0,0.0
a7gBQaAFEtw_4_92d7a5bf.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/a7gBQaAFEtw_4.avi,1.0,0.0,0.0
l4gqDHx9_dI_1_a5d18fa4.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/l4gqDHx9_dI_1.avi,1.0,0.0,0.0
tIvvuvuJFYc_1_6bae6da1.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/tIvvuvuJFYc_1.avi,1.0,0.0,0.0
BpargJW29Wo_4_9ef37feb.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/BpargJW29Wo_4.avi,1.0,0.0,0.0
xKq3hlefCUI_1_4b0e4992.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/xKq3hlefCUI_1.avi,1.0,0.0,0.0
ч╜СхРзщБнх░Пц╖╖ц╖╖цЙУцЮ╢я╝МчЫСцОзхЕичиЛцЛНцСД_urlgot_317_11e1481e.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/ч╜СхРзщБнх░Пц╖╖ц╖╖цЙУцЮ╢я╝МчЫСцОзхЕичиЛцЛНцСД_urlgot_317.avi,1.0,0.0,0.0
RYFG_779_eb7b0112.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/RYFG_779.avi,1.0,0.0,0.0
wetyh_1208_42793bd4.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/wetyh_1208.avi,1.0,0.0,0.0
_2RYnSFPD_U_0_fa19116a.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/_2RYnSFPD_U_0.avi,1.0,0.0,0.0
mVTcBPrjh-E_1_5c189ca2.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/mVTcBPrjh-E_1.avi,1.0,0.0,0.0
24E0xYYUz44_6_6f7f1233.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/24E0xYYUz44_6.avi,1.0,0.0,0.0
z19nkHMw_1_546ad839.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/z19nkHMw_1.avi,1.0,0.0,0.0
bdZ7ubago6I_1_4eb19ef0.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/bdZ7ubago6I_1.avi,1.0,0.0,0.0
1XFiS6Lt_0_7a404c9a.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/1XFiS6Lt_0.avi,1.0,0.0,0.0
E0Huf4Qi0JE_1_ee6b7f86.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/E0Huf4Qi0JE_1.avi,1.0,0.0,0.0
6mrIIcAQ2fI_0_a6dae91e.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/6mrIIcAQ2fI_0.avi,1.0,0.0,0.0
8pKKdS7rhXo_2_f251d41e.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/8pKKdS7rhXo_2.avi,1.0,0.0,0.0
aIg9Yb0O7Hg_1_4d924945.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/aIg9Yb0O7Hg_1.avi,1.0,0.0,0.0
YUOfgfuh_1_452e1d69.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/YUOfgfuh_1.avi,1.0,0.0,0.0
7Xe6eysGKeU_0_1529ffd1.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/7Xe6eysGKeU_0.avi,1.0,0.0,0.0
TKBcD3J9Cc8_0_7fab2b08.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/TKBcD3J9Cc8_0.avi,1.0,0.0,0.0
Cce4ogHp_0_a3090e1a.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/Cce4ogHp_0.avi,1.0,0.0,0.0
kMI2JME3Aag_2_561d0fdb.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/kMI2JME3Aag_2.avi,1.0,0.0,0.0
DTq6Gu30-uA_5_79e97c31.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/DTq6Gu30-uA_5.avi,1.0,0.0,0.0
QkqaGJ9x_0_5f3a7289.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/QkqaGJ9x_0.avi,1.0,0.0,0.0
0lHQ2f0d_2_3e9ed600.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/0lHQ2f0d_2.avi,1.0,0.0,0.0
хРМшбМшАБцЭ┐хПлцЭех╕оц┤╛цЙУцЮ╢я╝Мф╕Лф╕АчзТцЬЙф║║шзБцн╗чеЮф║Жя╝МчЫСцОзцЛНф╕ЛцГичГИчФ╗щЭвя╝Б_urlgot_223_25fe42d2.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/хРМшбМшАБцЭ┐хПлцЭех╕оц┤╛цЙУцЮ╢я╝Мф╕Лф╕АчзТцЬЙф║║шзБцн╗чеЮф║Жя╝МчЫСцОзцЛНф╕ЛцГичГИчФ╗щЭвя╝Б_urlgot_223.avi,1.0,0.0,0.0
lL3FQltu_0_a1bd15ea.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/lL3FQltu_0.avi,1.0,0.0,0.0
vBwKQfJYG1Q_1_b525e234.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/vBwKQfJYG1Q_1.avi,1.0,0.0,0.0
lUjx4FXvv34_0_4bc20119.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/lUjx4FXvv34_0.avi,1.0,0.0,0.0
kExp3yhspR0_1_deca3adb.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/kExp3yhspR0_1.avi,1.0,0.0,0.0
_q5Nwh4Z6ao_5_04570989.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/_q5Nwh4Z6ao_5.avi,1.0,0.0,0.0
gnBmOf7v_1_f22683fa.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/gnBmOf7v_1.avi,1.0,0.0,0.0
GafFu4IZtIA_1_74c435cc.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/GafFu4IZtIA_1.avi,1.0,0.0,0.0
_q5Nwh4Z6ao_14_1dae7eb9.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/_q5Nwh4Z6ao_14.avi,1.0,0.0,0.0
gNIohJfdvEc_1_3af62550.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/gNIohJfdvEc_1.avi,1.0,0.0,0.0
SmBrtaGJ_0_dbf6fc4c.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/SmBrtaGJ_0.avi,1.0,0.0,0.0
rfthfd_534_5f1abbcb.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/rfthfd_534.avi,1.0,0.0,0.0
vBwKQfJYG1Q_6_5e66eb0a.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/vBwKQfJYG1Q_6.avi,1.0,0.0,0.0
1O4KGHbRt3M_0_fb9ee1f5.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/1O4KGHbRt3M_0.avi,1.0,0.0,0.0
YaWxiAtCwxE_2_ce18b269.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/YaWxiAtCwxE_2.avi,1.0,0.0,0.0
QkqaGJ9x_1_e445f76a.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/QkqaGJ9x_1.avi,1.0,0.0,0.0
lmfaDmCCRoY_6_8aec0fc7.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/lmfaDmCCRoY_6.avi,1.0,0.0,0.0
C4SQF-UZzkA_2_2e5794bf.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/C4SQF-UZzkA_2.avi,1.0,0.0,0.0
0TFi8D8IBg4_1_13eb4476.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/0TFi8D8IBg4_1.avi,1.0,0.0,0.0
NxtwlqSnLbY_4_23953981.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/NxtwlqSnLbY_4.avi,1.0,0.0,0.0
kExp3yhspR0_0_fe2b1d27.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/kExp3yhspR0_0.avi,1.0,0.0,0.0
oVMhWJIpHnc_0_cfa33d47.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/oVMhWJIpHnc_0.avi,1.0,0.0,0.0
1r0Wz04q_0_a6dbd7f0.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/1r0Wz04q_0.avi,1.0,0.0,0.0
H1AzC-GyKto_0_389c1d04.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/H1AzC-GyKto_0.avi,1.0,0.0,0.0
4RqDG4I4iAk_8_0f1f9298.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/4RqDG4I4iAk_8.avi,1.0,0.0,0.0
7R1m3V8C30g_0_ecd862b1.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/7R1m3V8C30g_0.avi,1.0,0.0,0.0
_q5Nwh4Z6ao_13_82712d94.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/_q5Nwh4Z6ao_13.avi,1.0,0.0,0.0
zuCTuKvj_2_bb059640.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/zuCTuKvj_2.avi,1.0,0.0,0.0
T56HlypCEyU_0_505fa4a8.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/T56HlypCEyU_0.avi,1.0,0.0,0.0
ar5ns2zW4lY_0_0fbba434.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/ar5ns2zW4lY_0.avi,1.0,0.0,0.0
aKgSasWRJ2s_3_6c5411ef.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/aKgSasWRJ2s_3.avi,1.0,0.0,0.0
videoplayback (1)_54_d8764caa.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/videoplayback (1)_54.avi,1.0,0.0,0.0
as4zD6d86q0_0_17370ec8.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/as4zD6d86q0_0.avi,1.0,0.0,0.0
jmZqmYnH_0_2700deea.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/jmZqmYnH_0.avi,1.0,0.0,0.0
truutrdf_1084_6af9a7d9.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/truutrdf_1084.avi,1.0,0.0,0.0
dOM7frJMFbc_0_a0804912.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/dOM7frJMFbc_0.avi,1.0,0.0,0.0
V726w0IKCp4_3_29af832d.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/V726w0IKCp4_3.avi,1.0,0.0,0.0
b6XfVAZC9Zs_0_29ba01ef.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/b6XfVAZC9Zs_0.avi,1.0,0.0,0.0
4yTlGiDoxBo_5_1efd9b52.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/4yTlGiDoxBo_5.avi,1.0,0.0,0.0
BCVBVC_264_bab737aa.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/BCVBVC_264.avi,1.0,0.0,0.0
K_7hT4N2QCE_1_2096ac44.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/K_7hT4N2QCE_1.avi,1.0,0.0,0.0
tILABXoHE7s_2_75f45603.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/tILABXoHE7s_2.avi,1.0,0.0,0.0
R1A_AxUKosk_1_e6df5a4c.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/R1A_AxUKosk_1.avi,1.0,0.0,0.0
3OKArbzg1uc_0_366e7d5b.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/3OKArbzg1uc_0.avi,1.0,0.0,0.0
TKBcD3J9Cc8_1_337edc57.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/TKBcD3J9Cc8_1.avi,1.0,0.0,0.0
хРОхОищЗМщЭвф╕АшиАф╕НхРИх░▒х╝АцЙУя╝МцЛЙцЮ╢хПШцЙУцЮ╢я╝МчО░хЬ║ф╕АчЙЗц╖╖ф╣▒я╝МчЫСцОзцЛНф╕ЛхЕичиЛ_urlgot_236_c791517e.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/хРОхОищЗМщЭвф╕АшиАф╕НхРИх░▒х╝АцЙУя╝МцЛЙцЮ╢хПШцЙУцЮ╢я╝МчО░хЬ║ф╕АчЙЗц╖╖ф╣▒я╝МчЫСцОзцЛНф╕ЛхЕичиЛ_urlgot_236.avi,1.0,0.0,0.0
_RziL1Ds6xU_0_a69763e2.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/_RziL1Ds6xU_0.avi,1.0,0.0,0.0
NxtwlqSnLbY_3_bf212517.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/NxtwlqSnLbY_3.avi,1.0,0.0,0.0
l4gqDHx9_dI_2_f52a2983.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/l4gqDHx9_dI_2.avi,1.0,0.0,0.0
7qtRgyFsk3s_0_8ff74eba.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/7qtRgyFsk3s_0.avi,1.0,0.0,0.0
F7W6PQ3V3y8_7_2a38ea58.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/F7W6PQ3V3y8_7.avi,1.0,0.0,0.0
Ile3EVQA_1_cfad52c1.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/Ile3EVQA_1.avi,1.0,0.0,0.0
bqZo64e6_0_985aeba7.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/bqZo64e6_0.avi,1.0,0.0,0.0
b6XfVAZC9Zs_1_b06d4e16.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/b6XfVAZC9Zs_1.avi,1.0,0.0,0.0
Q1ycSrzoM2c_1_bbafbffb.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/Q1ycSrzoM2c_1.avi,1.0,0.0,0.0
iHUwZBSx_0_cbc40ac6.npy,/kaggle/input/datasets/vulamnguyen/rwf2000/RWF-2000/train/Fight/iHUwZBSx_0.avi,1.0,0.0,0.0
